code,1998/12/31,1999/12/31,2000/12/31,2001/12/31,2002/12/31,2003/12/31,2004/12/31,2005/12/31,2006/12/31,2007/12/31,2008/12/31,2009/12/31,2010/12/31,2011/12/31,2012/12/31,2013/12/31,2014/12/31,2015/12/31,2016/12/31,2017/12/31,2018/12/31,ipo
002283.SZ,0,0,0,0,0,0,0,0,0,0,89,238,239,242,239,245,241,111,244,243,,2009
002284.SZ,0,0,0,0,0,0,0,0,0,0,82,241,229,241,239,241,242,233,244,243,,2009
002285.SZ,0,0,0,0,0,0,0,0,0,0,84,240,243,241,239,236,243,244,239,243,,2009
002286.SZ,0,0,0,0,0,0,0,0,0,0,82,241,243,239,239,246,141,207,234,243,,2009
002287.SZ,0,0,0,0,0,0,0,0,0,0,84,240,243,242,239,246,245,240,244,243,,2009
002288.SZ,0,0,0,0,0,0,0,0,0,0,79,240,238,241,239,233,196,166,237,234,,2009
002289.SZ,0,0,0,0,0,0,0,0,0,0,78,239,240,236,179,246,139,117,128,236,,2009
002290.SZ,0,0,0,0,0,0,0,0,0,0,79,240,243,242,230,170,201,245,234,243,,2009
002291.SZ,0,0,0,0,0,0,0,0,0,0,79,240,242,242,239,232,241,163,222,228,,2009
002292.SZ,0,0,0,0,0,0,0,0,0,0,74,241,243,239,180,241,167,245,244,243,,2009
002293.SZ,0,0,0,0,0,0,0,0,0,0,74,239,243,241,237,246,240,230,244,243,,2009
002294.SZ,0,0,0,0,0,0,0,0,0,0,75,241,244,242,239,246,245,245,244,243,,2009
002295.SZ,0,0,0,0,0,0,0,0,0,0,60,238,241,241,225,228,202,245,234,243,,2009
002296.SZ,0,0,0,0,0,0,0,0,0,0,62,238,165,241,239,228,202,245,244,243,,2009
002297.SZ,0,0,0,0,0,0,0,0,0,0,61,235,243,236,239,241,245,112,183,213,,2009
002298.SZ,0,0,0,0,0,0,0,0,0,0,60,236,239,242,239,184,166,245,244,243,,2009
002299.SZ,0,0,0,0,0,0,0,0,0,0,50,237,241,241,198,233,242,245,188,243,,2009
002300.SZ,0,0,0,0,0,0,0,0,0,0,52,240,242,241,239,246,245,245,242,243,,2009
002301.SZ,0,0,0,0,0,0,0,0,0,0,52,240,241,242,239,146,126,232,244,122,,2009
002302.SZ,0,0,0,0,0,0,0,0,0,0,43,240,239,182,233,246,213,245,244,243,,2009
002303.SZ,0,0,0,0,0,0,0,0,0,0,43,239,242,241,229,211,161,243,244,243,,2009
002304.SZ,0,0,0,0,0,0,0,0,0,0,38,240,241,240,239,246,245,245,244,243,,2009
002305.SZ,0,0,0,0,0,0,0,0,0,0,40,241,242,233,231,202,227,245,244,243,,2009
002306.SZ,0,0,0,0,0,0,0,0,0,0,36,239,235,237,221,138,99,121,240,240,,2009
002307.SZ,0,0,0,0,0,0,0,0,0,0,34,238,236,238,239,246,245,245,244,243,,2009
002308.SZ,0,0,0,0,0,0,0,0,0,0,25,241,241,242,239,243,162,231,244,243,,2009
002309.SZ,0,0,0,0,0,0,0,0,0,0,25,239,240,236,239,241,185,240,244,128,,2009
002310.SZ,0,0,0,0,0,0,0,0,0,0,25,232,236,241,238,245,113,238,244,178,,2009
002311.SZ,0,0,0,0,0,0,0,0,0,0,24,237,239,241,235,240,245,245,244,243,,2009
002312.SZ,0,0,0,0,0,0,0,0,0,0,21,238,242,237,202,217,198,167,133,162,,2009
002313.SZ,0,0,0,0,0,0,0,0,0,0,21,239,242,241,239,246,148,220,234,243,,2009
002314.SZ,0,0,0,0,0,0,0,0,0,0,20,241,242,241,174,246,233,148,244,227,,2009
002315.SZ,0,0,0,0,0,0,0,0,0,0,17,241,244,241,239,245,245,245,244,243,,2009
002316.SZ,0,0,0,0,0,0,0,0,0,0,17,239,242,239,239,205,87,97,153,243,,2009
002317.SZ,0,0,0,0,0,0,0,0,0,0,15,241,241,242,235,246,184,245,244,243,,2009
002318.SZ,0,0,0,0,0,0,0,0,0,0,15,239,240,240,239,246,230,245,235,243,,2009
002319.SZ,0,0,0,0,0,0,0,0,0,0,15,240,242,237,238,231,158,171,244,228,,2009
002320.SZ,0,0,0,0,0,0,0,0,0,0,12,240,243,241,239,246,117,221,244,243,,2009
002321.SZ,0,0,0,0,0,0,0,0,0,0,12,239,243,234,239,246,233,245,236,213,,2009
002322.SZ,0,0,0,0,0,0,0,0,0,0,10,240,242,239,197,181,226,245,244,243,,2009
002323.SZ,0,0,0,0,0,0,0,0,0,0,10,238,244,223,239,195,197,229,242,151,,2009
002324.SZ,0,0,0,0,0,0,0,0,0,0,10,237,241,242,239,185,230,237,244,243,,2009
002325.SZ,0,0,0,0,0,0,0,0,0,0,8,235,243,242,236,222,156,245,244,243,,2009
002326.SZ,0,0,0,0,0,0,0,0,0,0,8,240,243,241,234,246,215,171,244,243,,2009
002327.SZ,0,0,0,0,0,0,0,0,0,0,2,240,242,241,238,246,241,245,244,243,,2009
002328.SZ,0,0,0,0,0,0,0,0,0,0,2,240,243,240,239,183,241,245,244,243,,2009
002329.SZ,0,0,0,0,0,0,0,0,0,0,0,236,243,242,217,180,179,240,244,243,,2010
002330.SZ,0,0,0,0,0,0,0,0,0,0,0,237,243,241,239,220,200,245,241,243,,2010
002331.SZ,0,0,0,0,0,0,0,0,0,0,0,200,238,213,235,208,188,188,139,239,,2010
002332.SZ,0,0,0,0,0,0,0,0,0,0,0,232,240,241,239,231,245,245,243,243,,2010
002333.SZ,0,0,0,0,0,0,0,0,0,0,0,232,240,242,239,237,240,245,234,243,,2010
002334.SZ,0,0,0,0,0,0,0,0,0,0,0,233,239,241,238,246,224,245,244,243,,2010
002335.SZ,0,0,0,0,0,0,0,0,0,0,0,230,241,242,237,223,221,234,190,243,,2010
002336.SZ,0,0,0,0,0,0,0,0,0,0,0,233,242,242,239,246,202,244,237,243,,2010
002337.SZ,0,0,0,0,0,0,0,0,0,0,0,229,244,242,239,205,245,245,244,243,,2010
002338.SZ,0,0,0,0,0,0,0,0,0,0,0,232,243,241,239,246,245,211,244,243,,2010
002339.SZ,0,0,0,0,0,0,0,0,0,0,0,225,243,237,239,246,238,240,207,243,,2010
002340.SZ,0,0,0,0,0,0,0,0,0,0,0,224,238,217,234,226,226,242,239,243,,2010
002341.SZ,0,0,0,0,0,0,0,0,0,0,0,224,236,237,235,185,190,235,208,238,,2010
002342.SZ,0,0,0,0,0,0,0,0,0,0,0,224,238,242,239,246,233,245,242,243,,2010
002343.SZ,0,0,0,0,0,0,0,0,0,0,0,225,244,242,239,153,158,240,244,243,,2010
002344.SZ,0,0,0,0,0,0,0,0,0,0,0,222,242,241,238,241,223,245,201,217,,2010
002345.SZ,0,0,0,0,0,0,0,0,0,0,0,219,240,240,239,241,126,243,236,176,,2010
002346.SZ,0,0,0,0,0,0,0,0,0,0,0,219,243,242,213,205,160,223,232,243,,2010
002347.SZ,0,0,0,0,0,0,0,0,0,0,0,220,242,240,239,246,178,174,230,243,,2010
002348.SZ,0,0,0,0,0,0,0,0,0,0,0,218,242,241,239,246,163,245,191,243,,2010
002349.SZ,0,0,0,0,0,0,0,0,0,0,0,217,241,241,229,239,175,114,244,243,,2010
002350.SZ,0,0,0,0,0,0,0,0,0,0,0,216,241,240,239,246,220,245,239,237,,2010
002351.SZ,0,0,0,0,0,0,0,0,0,0,0,214,243,242,239,231,235,245,244,243,,2010
002352.SZ,0,0,0,0,0,0,0,0,0,0,0,214,241,242,239,246,245,200,244,243,,2010
002353.SZ,0,0,0,0,0,0,0,0,0,0,0,215,244,236,235,246,158,228,244,243,,2010
002354.SZ,0,0,0,0,0,0,0,0,0,0,0,214,240,242,182,176,149,150,244,233,,2010
002355.SZ,0,0,0,0,0,0,0,0,0,0,0,213,240,242,239,246,238,142,244,243,,2010
002356.SZ,0,0,0,0,0,0,0,0,0,0,0,214,243,241,170,169,217,225,152,243,,2010
002357.SZ,0,0,0,0,0,0,0,0,0,0,0,210,231,240,239,246,186,245,212,149,,2010
002358.SZ,0,0,0,0,0,0,0,0,0,0,0,213,243,238,225,226,178,236,186,202,,2010
002359.SZ,0,0,0,0,0,0,0,0,0,0,0,213,242,239,212,212,123,244,244,168,,2010
002360.SZ,0,0,0,0,0,0,0,0,0,0,0,203,221,242,208,246,201,243,244,243,,2010
002361.SZ,0,0,0,0,0,0,0,0,0,0,0,202,242,242,238,244,151,245,244,243,,2010
002362.SZ,0,0,0,0,0,0,0,0,0,0,0,204,243,239,239,246,245,245,244,243,,2010
002363.SZ,0,0,0,0,0,0,0,0,0,0,0,200,242,239,239,244,237,239,244,243,,2010
002364.SZ,0,0,0,0,0,0,0,0,0,0,0,199,241,215,239,244,220,245,244,243,,2010
002365.SZ,0,0,0,0,0,0,0,0,0,0,0,201,244,240,239,246,245,245,244,243,,2010
002366.SZ,0,0,0,0,0,0,0,0,0,0,0,197,241,241,239,183,226,236,216,163,,2010
002367.SZ,0,0,0,0,0,0,0,0,0,0,0,196,240,242,239,246,181,245,244,243,,2010
002368.SZ,0,0,0,0,0,0,0,0,0,0,0,195,240,242,196,245,88,245,226,243,,2010
002369.SZ,0,0,0,0,0,0,0,0,0,0,0,193,242,236,236,246,143,240,244,120,,2010
002370.SZ,0,0,0,0,0,0,0,0,0,0,0,194,243,241,239,246,128,245,244,234,,2010
002371.SZ,0,0,0,0,0,0,0,0,0,0,0,194,237,242,239,246,184,234,244,243,,2010
002372.SZ,0,0,0,0,0,0,0,0,0,0,0,192,236,242,239,246,245,245,244,243,,2010
002373.SZ,0,0,0,0,0,0,0,0,0,0,0,189,242,241,143,234,234,158,178,238,,2010
002374.SZ,0,0,0,0,0,0,0,0,0,0,0,191,238,238,239,181,227,245,244,233,,2010
002375.SZ,0,0,0,0,0,0,0,0,0,0,0,185,242,239,239,224,223,245,244,243,,2010
002376.SZ,0,0,0,0,0,0,0,0,0,0,0,186,244,241,234,236,199,238,244,243,,2010
002377.SZ,0,0,0,0,0,0,0,0,0,0,0,187,241,239,235,213,213,132,227,238,,2010
002378.SZ,0,0,0,0,0,0,0,0,0,0,0,178,240,242,237,246,225,245,244,243,,2010
002379.SZ,0,0,0,0,0,0,0,0,0,0,0,181,239,241,239,246,158,61,174,243,,2010
002380.SZ,0,0,0,0,0,0,0,0,0,0,0,183,243,242,239,246,232,245,244,243,,2010
002381.SZ,0,0,0,0,0,0,0,0,0,0,0,182,243,242,239,221,240,245,234,243,,2010
002382.SZ,0,0,0,0,0,0,0,0,0,0,0,179,189,238,239,236,242,245,134,234,,2010
002383.SZ,0,0,0,0,0,0,0,0,0,0,0,182,240,241,232,207,183,188,194,243,,2010
002384.SZ,0,0,0,0,0,0,0,0,0,0,0,176,240,241,239,245,123,236,244,173,,2010
002385.SZ,0,0,0,0,0,0,0,0,0,0,0,174,241,237,239,241,225,245,244,238,,2010
002386.SZ,0,0,0,0,0,0,0,0,0,0,0,177,244,242,239,236,242,215,244,243,,2010
002387.SZ,0,0,0,0,0,0,0,0,0,0,0,176,242,242,216,246,192,187,244,230,,2010
002388.SZ,0,0,0,0,0,0,0,0,0,0,0,174,239,240,174,234,175,245,239,238,,2010
002389.SZ,0,0,0,0,0,0,0,0,0,0,0,175,238,241,200,218,240,50,239,243,,2010
002390.SZ,0,0,0,0,0,0,0,0,0,0,0,172,243,241,179,221,190,245,234,243,,2010
002391.SZ,0,0,0,0,0,0,0,0,0,0,0,172,243,240,237,246,245,245,244,243,,2010
002392.SZ,0,0,0,0,0,0,0,0,0,0,0,168,239,174,234,246,192,245,234,243,,2010
002393.SZ,0,0,0,0,0,0,0,0,0,0,0,166,243,241,239,246,245,245,244,243,,2010
002394.SZ,0,0,0,0,0,0,0,0,0,0,0,165,241,241,239,246,245,245,244,243,,2010
002395.SZ,0,0,0,0,0,0,0,0,0,0,0,163,244,241,239,246,222,231,244,243,,2010
002396.SZ,0,0,0,0,0,0,0,0,0,0,0,128,243,241,239,182,214,172,209,243,,2010
002397.SZ,0,0,0,0,0,0,0,0,0,0,0,163,242,241,238,246,241,243,244,243,,2010
002398.SZ,0,0,0,0,0,0,0,0,0,0,0,159,244,241,239,246,226,245,189,196,,2010
002399.SZ,0,0,0,0,0,0,0,0,0,0,0,159,241,241,178,244,187,245,135,243,,2010
002400.SZ,0,0,0,0,0,0,0,0,0,0,0,160,243,240,188,240,195,220,150,243,,2010
002401.SZ,0,0,0,0,0,0,0,0,0,0,0,160,239,241,239,246,162,245,244,243,,2010
002402.SZ,0,0,0,0,0,0,0,0,0,0,0,155,242,242,235,246,241,245,244,229,,2010
002403.SZ,0,0,0,0,0,0,0,0,0,0,0,155,241,240,231,246,222,235,244,243,,2010
002404.SZ,0,0,0,0,0,0,0,0,0,0,0,156,243,242,239,246,212,238,243,243,,2010
002405.SZ,0,0,0,0,0,0,0,0,0,0,0,152,241,242,239,187,224,189,244,243,,2010
002406.SZ,0,0,0,0,0,0,0,0,0,0,0,151,243,241,239,227,240,245,244,243,,2010
002407.SZ,0,0,0,0,0,0,0,0,0,0,0,150,241,242,239,187,221,245,238,243,,2010
002408.SZ,0,0,0,0,0,0,0,0,0,0,0,152,243,241,238,246,189,235,242,143,,2010
002409.SZ,0,0,0,0,0,0,0,0,0,0,0,146,242,242,239,246,125,204,111,238,,2010
002410.SZ,0,0,0,0,0,0,0,0,0,0,0,145,243,240,239,246,208,245,244,243,,2010
002411.SZ,0,0,0,0,0,0,0,0,0,0,0,146,240,240,239,170,160,240,217,136,,2010
002412.SZ,0,0,0,0,0,0,0,0,0,0,0,147,243,242,221,246,139,245,244,243,,2010
002413.SZ,0,0,0,0,0,0,0,0,0,0,0,144,240,242,239,171,143,239,244,179,,2010
002414.SZ,0,0,0,0,0,0,0,0,0,0,0,111,242,242,239,246,160,245,244,243,,2010
002415.SZ,0,0,0,0,0,0,0,0,0,0,0,142,243,240,239,245,202,245,244,243,,2010
002416.SZ,0,0,0,0,0,0,0,0,0,0,0,144,240,241,235,243,183,245,244,243,,2010
002417.SZ,0,0,0,0,0,0,0,0,0,0,0,141,241,241,239,246,132,244,140,243,,2010
002418.SZ,0,0,0,0,0,0,0,0,0,0,0,141,242,242,231,232,134,245,169,240,,2010
002419.SZ,0,0,0,0,0,0,0,0,0,0,0,142,241,241,239,246,245,245,244,243,,2010
002420.SZ,0,0,0,0,0,0,0,0,0,0,0,140,241,241,239,246,245,245,243,243,,2010
002421.SZ,0,0,0,0,0,0,0,0,0,0,0,139,243,241,239,227,153,245,244,243,,2010
002422.SZ,0,0,0,0,0,0,0,0,0,0,0,140,244,241,238,228,241,245,244,243,,2010
002423.SZ,0,0,0,0,0,0,0,0,0,0,0,138,238,241,239,237,245,234,196,154,,2010
002424.SZ,0,0,0,0,0,0,0,0,0,0,0,135,239,241,237,244,245,245,244,243,,2010
002425.SZ,0,0,0,0,0,0,0,0,0,0,0,136,243,239,239,183,132,240,242,229,,2010
002426.SZ,0,0,0,0,0,0,0,0,0,0,0,137,243,241,234,186,194,236,55,233,,2010
002427.SZ,0,0,0,0,0,0,0,0,0,0,0,136,241,242,239,241,226,174,193,193,,2010
002428.SZ,0,0,0,0,0,0,0,0,0,0,0,134,242,242,239,246,237,245,244,243,,2010
002429.SZ,0,0,0,0,0,0,0,0,0,0,0,132,238,242,235,246,192,220,244,243,,2010
002430.SZ,0,0,0,0,0,0,0,0,0,0,0,134,240,239,239,246,245,231,244,243,,2010
002431.SZ,0,0,0,0,0,0,0,0,0,0,0,134,236,242,238,241,172,245,244,168,,2010
002432.SZ,0,0,0,0,0,0,0,0,0,0,0,134,242,242,239,228,241,228,244,243,,2010
002433.SZ,0,0,0,0,0,0,0,0,0,0,0,129,237,238,235,239,240,235,244,243,,2010
002434.SZ,0,0,0,0,0,0,0,0,0,0,0,124,243,242,239,246,198,156,244,243,,2010
002435.SZ,0,0,0,0,0,0,0,0,0,0,0,131,243,242,239,246,112,220,244,243,,2010
002436.SZ,0,0,0,0,0,0,0,0,0,0,0,130,242,240,239,231,176,245,244,174,,2010
002437.SZ,0,0,0,0,0,0,0,0,0,0,0,128,241,242,219,159,210,239,235,135,,2010
002438.SZ,0,0,0,0,0,0,0,0,0,0,0,129,242,240,239,236,161,242,230,233,,2010
002439.SZ,0,0,0,0,0,0,0,0,0,0,0,125,156,239,239,218,189,182,243,243,,2010
002440.SZ,0,0,0,0,0,0,0,0,0,0,0,119,244,241,238,244,245,195,237,243,,2010
002441.SZ,0,0,0,0,0,0,0,0,0,0,0,120,243,241,239,241,200,245,244,243,,2010
002442.SZ,0,0,0,0,0,0,0,0,0,0,0,121,241,242,239,216,153,245,106,204,,2010
002443.SZ,0,0,0,0,0,0,0,0,0,0,0,120,239,237,239,167,148,238,184,243,,2010
002444.SZ,0,0,0,0,0,0,0,0,0,0,0,116,241,242,239,246,240,245,244,243,,2010
002445.SZ,0,0,0,0,0,0,0,0,0,0,0,115,238,241,225,190,149,163,244,172,,2010
002446.SZ,0,0,0,0,0,0,0,0,0,0,0,115,243,242,197,218,174,245,244,243,,2010
002447.SZ,0,0,0,0,0,0,0,0,0,0,0,113,240,239,237,242,230,126,144,181,,2010
002448.SZ,0,0,0,0,0,0,0,0,0,0,0,113,240,240,239,246,241,245,244,243,,2010
002449.SZ,0,0,0,0,0,0,0,0,0,0,0,111,241,239,231,213,241,245,244,243,,2010
002450.SZ,0,0,0,0,0,0,0,0,0,0,0,111,235,242,233,226,234,212,221,83,,2010
002451.SZ,0,0,0,0,0,0,0,0,0,0,0,109,242,241,239,185,237,240,244,166,,2010
002452.SZ,0,0,0,0,0,0,0,0,0,0,0,111,243,239,239,229,132,222,244,243,,2010
002453.SZ,0,0,0,0,0,0,0,0,0,0,0,110,240,237,239,241,155,228,185,214,,2010
002454.SZ,0,0,0,0,0,0,0,0,0,0,0,109,240,242,239,219,236,234,244,243,,2010
002455.SZ,0,0,0,0,0,0,0,0,0,0,0,100,242,242,234,246,205,245,244,243,,2010
002456.SZ,0,0,0,0,0,0,0,0,0,0,0,99,241,236,238,211,230,245,241,243,,2010
002457.SZ,0,0,0,0,0,0,0,0,0,0,0,98,243,241,239,246,245,245,244,243,,2010
002458.SZ,0,0,0,0,0,0,0,0,0,0,0,94,243,242,239,213,201,236,241,223,,2010
002459.SZ,0,0,0,0,0,0,0,0,0,0,0,94,244,239,239,235,244,245,244,172,,2010
002460.SZ,0,0,0,0,0,0,0,0,0,0,0,93,243,237,238,185,231,243,243,243,,2010
002461.SZ,0,0,0,0,0,0,0,0,0,0,0,88,241,238,234,246,209,245,244,243,,2010
002462.SZ,0,0,0,0,0,0,0,0,0,0,0,88,244,242,238,225,242,182,227,243,,2010
002463.SZ,0,0,0,0,0,0,0,0,0,0,0,87,241,241,239,246,245,245,244,243,,2010
002464.SZ,0,0,0,0,0,0,0,0,0,0,0,81,199,236,239,224,54,180,110,126,,2010
002465.SZ,0,0,0,0,0,0,0,0,0,0,0,80,242,242,239,231,226,141,238,243,,2010
002466.SZ,0,0,0,0,0,0,0,0,0,0,0,79,239,228,227,165,228,244,238,230,,2010
002467.SZ,0,0,0,0,0,0,0,0,0,0,0,75,241,203,239,246,221,245,244,243,,2010
002468.SZ,0,0,0,0,0,0,0,0,0,0,0,74,242,242,239,208,161,236,244,243,,2010
002469.SZ,0,0,0,0,0,0,0,0,0,0,0,74,242,240,239,246,224,187,244,243,,2010
002470.SZ,0,0,0,0,0,0,0,0,0,0,0,74,242,241,239,239,234,237,196,210,,2010
002471.SZ,0,0,0,0,0,0,0,0,0,0,0,71,235,238,238,241,170,245,234,233,,2010
002472.SZ,0,0,0,0,0,0,0,0,0,0,0,72,243,242,236,246,236,245,244,243,,2010
002473.SZ,0,0,0,0,0,0,0,0,0,0,0,73,243,241,143,246,78,221,84,243,,2010
002474.SZ,0,0,0,0,0,0,0,0,0,0,0,68,241,240,239,246,185,245,244,243,,2010
002475.SZ,0,0,0,0,0,0,0,0,0,0,0,70,238,242,239,243,229,245,243,243,,2010
002476.SZ,0,0,0,0,0,0,0,0,0,0,0,69,244,241,222,231,138,235,244,243,,2010
002477.SZ,0,0,0,0,0,0,0,0,0,0,0,69,241,237,235,218,183,245,244,179,,2010
002478.SZ,0,0,0,0,0,0,0,0,0,0,0,66,243,241,239,246,245,168,239,243,,2010
002479.SZ,0,0,0,0,0,0,0,0,0,0,0,65,241,238,239,232,240,227,244,243,,2010
002480.SZ,0,0,0,0,0,0,0,0,0,0,0,65,242,242,238,246,223,245,244,233,,2010
002481.SZ,0,0,0,0,0,0,0,0,0,0,0,66,242,237,239,245,120,244,244,243,,2010
002482.SZ,0,0,0,0,0,0,0,0,0,0,0,60,241,242,239,226,242,222,244,243,,2010
002483.SZ,0,0,0,0,0,0,0,0,0,0,0,61,236,240,239,229,179,200,244,243,,2010
002484.SZ,0,0,0,0,0,0,0,0,0,0,0,62,242,241,239,246,245,245,244,243,,2010
002485.SZ,0,0,0,0,0,0,0,0,0,0,0,56,242,241,239,225,132,161,231,136,,2010
002486.SZ,0,0,0,0,0,0,0,0,0,0,0,55,241,241,239,200,240,230,97,243,,2010
002487.SZ,0,0,0,0,0,0,0,0,0,0,0,55,243,241,239,246,225,245,244,243,,2010
002488.SZ,0,0,0,0,0,0,0,0,0,0,0,51,242,242,239,245,218,245,244,243,,2010
002489.SZ,0,0,0,0,0,0,0,0,0,0,0,51,242,241,239,246,212,245,244,243,,2010
002490.SZ,0,0,0,0,0,0,0,0,0,0,0,52,243,242,239,245,245,245,243,242,,2010
002491.SZ,0,0,0,0,0,0,0,0,0,0,0,52,242,241,239,202,173,123,244,243,,2010
002492.SZ,0,0,0,0,0,0,0,0,0,0,0,43,242,240,239,239,238,33,185,243,,2010
002493.SZ,0,0,0,0,0,0,0,0,0,0,0,43,242,239,239,246,241,245,244,243,,2010
002494.SZ,0,0,0,0,0,0,0,0,0,0,0,44,243,242,239,246,219,242,244,243,,2010
002495.SZ,0,0,0,0,0,0,0,0,0,0,0,44,242,239,239,246,237,245,244,243,,2010
002496.SZ,0,0,0,0,0,0,0,0,0,0,0,39,241,240,238,241,231,245,244,242,,2010
002497.SZ,0,0,0,0,0,0,0,0,0,0,0,39,239,235,239,199,245,245,244,243,,2010
002498.SZ,0,0,0,0,0,0,0,0,0,0,0,38,209,236,239,246,211,245,244,243,,2010
002499.SZ,0,0,0,0,0,0,0,0,0,0,0,38,244,242,239,246,190,215,179,233,,2010
002500.SZ,0,0,0,0,0,0,0,0,0,0,0,35,243,135,234,246,240,245,244,243,,2010
002501.SZ,0,0,0,0,0,0,0,0,0,0,0,33,243,238,239,245,230,245,244,243,,2010
002502.SZ,0,0,0,0,0,0,0,0,0,0,0,32,243,241,237,189,106,228,216,128,,2010
002503.SZ,0,0,0,0,0,0,0,0,0,0,0,33,244,242,239,246,206,245,244,243,,2010
002504.SZ,0,0,0,0,0,0,0,0,0,0,0,32,244,242,163,183,207,240,82,242,,2010
002505.SZ,0,0,0,0,0,0,0,0,0,0,0,32,240,238,225,221,232,184,115,243,,2010
002506.SZ,0,0,0,0,0,0,0,0,0,0,0,32,238,229,216,46,89,241,244,234,,2010
002507.SZ,0,0,0,0,0,0,0,0,0,0,0,29,244,242,239,238,189,193,224,186,,2010
002508.SZ,0,0,0,0,0,0,0,0,0,0,0,29,243,242,239,245,241,245,244,243,,2010
002509.SZ,0,0,0,0,0,0,0,0,0,0,0,28,242,240,239,155,159,177,108,208,,2010
002510.SZ,0,0,0,0,0,0,0,0,0,0,0,26,243,241,239,246,245,184,228,243,,2010
002511.SZ,0,0,0,0,0,0,0,0,0,0,0,27,241,241,239,238,215,245,244,243,,2010
002512.SZ,0,0,0,0,0,0,0,0,0,0,0,21,242,242,218,215,112,188,216,100,,2010
002513.SZ,0,0,0,0,0,0,0,0,0,0,0,21,241,242,239,246,173,206,156,242,,2010
002514.SZ,0,0,0,0,0,0,0,0,0,0,0,21,242,242,179,203,120,240,244,243,,2010
002515.SZ,0,0,0,0,0,0,0,0,0,0,0,21,242,242,239,234,209,124,244,169,,2010
002516.SZ,0,0,0,0,0,0,0,0,0,0,0,19,242,242,226,240,232,245,241,243,,2010
002517.SZ,0,0,0,0,0,0,0,0,0,0,0,19,240,241,239,87,169,245,244,207,,2010
002518.SZ,0,0,0,0,0,0,0,0,0,0,0,19,242,241,236,245,220,245,244,243,,2010
002519.SZ,0,0,0,0,0,0,0,0,0,0,0,19,243,240,197,204,193,245,244,243,,2010
002520.SZ,0,0,0,0,0,0,0,0,0,0,0,16,244,241,239,199,223,245,217,135,,2010
002521.SZ,0,0,0,0,0,0,0,0,0,0,0,16,243,242,236,246,241,244,244,243,,2010
002522.SZ,0,0,0,0,0,0,0,0,0,0,0,16,243,242,239,239,219,245,244,243,,2010
002523.SZ,0,0,0,0,0,0,0,0,0,0,0,16,244,240,225,208,239,245,238,191,,2010
002524.SZ,0,0,0,0,0,0,0,0,0,0,0,11,240,239,239,155,237,180,234,171,,2010
002526.SZ,0,0,0,0,0,0,0,0,0,0,0,11,243,240,239,246,219,143,171,243,,2010
002527.SZ,0,0,0,0,0,0,0,0,0,0,0,6,239,239,195,218,176,240,244,243,,2010
002528.SZ,0,0,0,0,0,0,0,0,0,0,0,6,225,240,238,203,192,240,244,243,,2010
002529.SZ,0,0,0,0,0,0,0,0,0,0,0,6,242,241,238,185,198,245,244,233,,2010
002530.SZ,0,0,0,0,0,0,0,0,0,0,0,1,244,242,239,246,104,223,244,243,,2010
002531.SZ,0,0,0,0,0,0,0,0,0,0,0,1,238,238,239,236,221,245,244,243,,2010
002532.SZ,0,0,0,0,0,0,0,0,0,0,0,1,240,240,239,243,223,241,244,171,,2010
002533.SZ,0,0,0,0,0,0,0,0,0,0,0,1,241,242,239,243,245,235,244,243,,2010
002534.SZ,0,0,0,0,0,0,0,0,0,0,0,0,235,237,214,228,245,245,244,243,,2011
002535.SZ,0,0,0,0,0,0,0,0,0,0,0,0,230,240,239,242,180,230,223,243,,2011
002536.SZ,0,0,0,0,0,0,0,0,0,0,0,0,237,241,236,242,239,245,244,243,,2011
002537.SZ,0,0,0,0,0,0,0,0,0,0,0,0,238,235,238,236,144,211,244,243,,2011
002538.SZ,0,0,0,0,0,0,0,0,0,0,0,0,232,241,239,245,232,236,244,218,,2011
002539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,231,241,239,218,240,245,244,243,,2011
002540.SZ,0,0,0,0,0,0,0,0,0,0,0,0,231,241,239,245,245,235,244,243,,2011
002541.SZ,0,0,0,0,0,0,0,0,0,0,0,0,227,241,239,246,240,245,244,243,,2011
002542.SZ,0,0,0,0,0,0,0,0,0,0,0,0,223,240,227,194,236,144,242,243,,2011
002543.SZ,0,0,0,0,0,0,0,0,0,0,0,0,224,241,239,246,217,240,244,243,,2011
002544.SZ,0,0,0,0,0,0,0,0,0,0,0,0,224,239,239,246,163,177,239,243,,2011
002545.SZ,0,0,0,0,0,0,0,0,0,0,0,0,217,242,238,246,101,240,224,182,,2011
002546.SZ,0,0,0,0,0,0,0,0,0,0,0,0,219,203,226,244,225,245,244,243,,2011
002547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,214,239,239,243,219,199,120,243,,2011
002548.SZ,0,0,0,0,0,0,0,0,0,0,0,0,213,240,239,246,168,245,244,233,,2011
002549.SZ,0,0,0,0,0,0,0,0,0,0,0,0,212,241,239,246,139,245,244,243,,2011
002550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,214,242,239,246,242,245,244,243,,2011
002551.SZ,0,0,0,0,0,0,0,0,0,0,0,0,208,236,182,178,224,244,244,243,,2011
002552.SZ,0,0,0,0,0,0,0,0,0,0,0,0,207,241,239,238,188,240,244,242,,2011
002553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,211,242,239,243,140,245,224,243,,2011
002554.SZ,0,0,0,0,0,0,0,0,0,0,0,0,209,242,238,245,236,225,244,243,,2011
